peakNO,accession,mz,rt,stats,xref,candidate,exact_mass,theoretical_precursor,precursor_type,structure,Attn_w,nH2O_w,err,Sugar_n,Acid_n,cou,DDMP,fer,hex,hexA,mal,pen,sin,dhex,aglycone,ion1,ion2,ion3,ion4,ion5,glycosyl1,glycosyl2,glycosyl3,glycosyl4,glycosyl5,topMs2
45,,1019.5061,0,6 candidates,,"Furostan-3,22,26-triol",1020.513376,433.33158521,[M-H]-,NA,658.21677363,72.04225884,0.714140056093781,4,0,0,0,0,0,1,0,2,0,1,False,,,,,,,,,,,
45,,1019.5061,0,6 candidates,,"Spirostan-3,6-diol",1020.513376,431.31593514,[M-H]-,NA,660.2324237,72.04225884,0.714208648866306,4,0,0,0,0,2,0,0,2,0,0,False,,,,,,,,,,,
45,,1019.5061,0,6 candidates,,"Spirostan-3,17-diol",1020.513376,431.31593514,[M-H]-,NA,660.2324237,72.04225884,0.714208648866306,4,0,0,0,0,2,0,0,2,0,0,False,,,,,,,,,,,
45,,1019.5061,0,6 candidates,,"Furost-5-en-3,22,26-triol",1020.513376,431.31593514,[M-H]-,NA,660.2324237,72.04225884,0.714208648866306,4,0,0,0,0,2,0,0,2,0,0,False,,,,,,,,,,,
45,,1019.5061,0,6 candidates,,"22-Methoxy-furostan-3,26-diol",1020.513376,447.34723529,[M-H]-,NA,644.20112355,72.04225884,0.714061664003622,3,1,0,0,0,3,0,1,0,0,0,False,,,,,,,,,,,
46,,825.4289,0,14 candidates,,Ruscogenin,826.436176,429.30212342,[M-H]-,NA,450.15847071,54.03169413,1.34241641587814,3,0,0,0,0,0,0,0,3,0,0,False,825.4263 [M-H]-,543.3399 [M-Pen-Pen-H2O-H]-,,,,,,,,,825.4263; 826.4287; 487.3423
46,,825.4289,0,14 candidates,,3-Hydroxy-spirostan-12-one,826.436176,429.30212342,[M-H]-,NA,450.15847071,54.03169413,1.34241641587814,3,0,0,0,0,0,0,0,3,0,0,False,825.4263 [M-H]-,543.3399 [M-Pen-Pen-H2O-H]-,,,,,,,,,825.4263; 826.4287; 487.3423
46,,825.4289,0,14 candidates,,Soyasapogenol A,826.436176,473.36472372,[M-H]-,CC1(C)CC2C3=CCC4C5(C)CCC(C(C)(CO)C5CCC4(C)C3(C)CCC2(C)C(C1O)O)O,388.0853057,36.02112942,1.31808295356919,2,0,0,0,0,0,2,0,0,0,0,False,825.4263 [M-H]-,,,,,"X-HexA, -HexA","X-HexA, -HexA",X-HexA-HexA,,,825.4263; 826.4287; 487.3423
46,,825.4289,0,14 candidates,,Soyasapogenol A,826.436176,473.36472372,[M-H]-,NA,388.0853057,36.02112942,1.34277942130419,2,0,0,0,0,0,2,0,0,0,0,False,825.4263 [M-H]-,,,,,,,,,,825.4263; 826.4287; 487.3423
46,,825.4289,0,14 candidates,,"22-Methoxy-furost-5-en-3,26-diol",826.436176,445.33342357,[M-H]-,NA,434.12717056,54.03169413,1.34259791859113,2,1,0,0,0,1,0,1,1,0,0,False,825.4263 [M-H]-,487.3423 [M-Hex-Pen-CO2-H]-,601.3658 [M-Hex-H2O-CO2-H]-,619.3777 [M-Hex-CO2-H]-,469.3346 [M-Hex-Pen-H2O-CO2-H]-,,,,,,825.4263; 826.4287; 487.3423
46,,825.4289,0,14 candidates,,Zanhic acid,826.436176,517.3181675,[M-H]-,CC1(C)CCC2(C(C1)C1=CCC3C4(C)CC(C(C(C)(C4CCC3(C)C1(C)CC2O)C(=O)O)O)O)C(=O)O,344.13186192,36.02112942,1.31809505375864,2,0,0,0,0,1,0,0,0,0,1,True,825.4263 [M-H]-,601.3658 [M-Hex-H2O-CO2-H]-,619.3777 [M-Hex-CO2-H]-,455.3175 *[Agly-H2O-CO2-H]-,663.3821 [M-Hex-H]-,"X-Hex, -dHex","X-Hex, -dHex",X-Hex-dHex,,,825.4263; 826.4287; 487.3423
46,,825.4289,0,14 candidates,,"Spirostan-3,6-diol",826.436176,431.3177735,[M-H]-,NA,448.14282063,54.03169413,1.34251321739842,2,1,0,0,0,1,0,1,0,0,1,False,825.4263 [M-H]-,601.3658 [M-Hex-H2O-CO2-H]-,619.3777 [M-Hex-CO2-H]-,455.3175 [M-Hex-dHex-H2O-CO2-H]-,663.3821 [M-Hex-H]-,,,,,,825.4263; 826.4287; 487.3423
46,,825.4289,0,14 candidates,,"Spirostan-3,17-diol",826.436176,431.3177735,[M-H]-,NA,448.14282063,54.03169413,1.34251321739842,2,1,0,0,0,1,0,1,0,0,1,False,825.4263 [M-H]-,601.3658 [M-Hex-H2O-CO2-H]-,619.3777 [M-Hex-CO2-H]-,455.3175 [M-Hex-dHex-H2O-CO2-H]-,663.3821 [M-Hex-H]-,,,,,,825.4263; 826.4287; 487.3423
46,,825.4289,0,14 candidates,,"Furost-5-en-3,22,26-triol",826.436176,431.3177735,[M-H]-,NA,448.14282063,54.03169413,1.34251321739842,2,1,0,0,0,1,0,1,0,0,1,False,825.4263 [M-H]-,601.3658 [M-Hex-H2O-CO2-H]-,619.3777 [M-Hex-CO2-H]-,455.3175 [M-Hex-dHex-H2O-CO2-H]-,663.3821 [M-Hex-H]-,,,,,,825.4263; 826.4287; 487.3423
46,,825.4289,0,14 candidates,,Bayogenin,826.436176,487.34398829,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(C(C(C)(CO)C5CCC34C)O)O)C2C1)C(=O)O,374.10604113,36.02112942,1.31808295356919,2,0,0,0,0,1,1,0,0,0,0,True,825.4263 [M-H]-,487.3423 *[Agly-H]-,601.3658 [M-Hex-H2O-CO2-H]-,619.3777 [M-Hex-CO2-H]-,469.3346 [Agly-H2O-H]-,"X-Hex, -HexA","X-Hex, -HexA",X-Hex-HexA,,,825.4263; 826.4287; 487.3423
46,,825.4289,0,14 candidates,,Medicagenic acid,826.436176,501.32325286,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(C(C(C)(C5CCC34C)C(=O)O)O)O)C2C1)C(=O)O,360.12677656,36.02112942,1.31809505375864,2,0,0,0,0,2,0,0,0,0,0,True,825.4263 [M-H]-,439.3186 *[Agly-H2O-CO2-H]-,601.3658 [M-Hex-H2O-CO2-H]-,619.3777 [M-Hex-CO2-H]-,663.3821 [M-Hex-H]-,"X-Hex, -Hex","X-Hex, -Hex",X-Hex-Hex,,,825.4263; 826.4287; 487.3423
46,,825.4289,0,14 candidates,,Spirostan-3-ol,826.436176,415.32285886,[M-H]-,NA,464.13773527,54.03169413,1.33689873365475,2,1,0,0,0,2,0,1,0,0,0,False,825.4263 [M-H]-,439.3186 [M-Hex-Hex-H2O-CO2-H]-,601.3658 [M-Hex-H2O-CO2-H]-,619.3777 [M-Hex-CO2-H]-,663.3821 [M-Hex-H]-,,,,,,825.4263; 826.4287; 487.3423
46,,825.4289,0,14 candidates,,"Furost-20(22)-en-3,26-diol",826.436176,415.32285886,[M-H]-,NA,464.13773527,54.03169413,1.33689873365475,2,1,0,0,0,2,0,1,0,0,0,False,825.4263 [M-H]-,439.3186 [M-Hex-Hex-H2O-CO2-H]-,601.3658 [M-Hex-H2O-CO2-H]-,619.3777 [M-Hex-CO2-H]-,663.3821 [M-Hex-H]-,,,,,,825.4263; 826.4287; 487.3423
46,,825.4289,0,14 candidates,,Sarsasapogenin,826.436176,415.32285886,[M-H]-,NA,464.13773527,54.03169413,1.33689873365475,2,1,0,0,0,2,0,1,0,0,0,False,825.4263 [M-H]-,439.3186 [M-Hex-Hex-H2O-CO2-H]-,601.3658 [M-Hex-H2O-CO2-H]-,619.3777 [M-Hex-CO2-H]-,663.3821 [M-Hex-H]-,,,,,,825.4263; 826.4287; 487.3423
47,,971.4842,0,29 candidates,,Acetyldihydroleptinidine,971.4842,457.35194407,[M]-,NA,568.16395006,54.03169413,3.73749406259659,2,1,0,0,0,0,1,0,1,1,0,False,,,,,,,,,,,971.4844; 972.4839; 585.3761
47,,971.4842,0,29 candidates,,Acetyldihydroleptinidine,971.4842,457.35194407,[M]-,NA,568.16395006,54.03169413,3.73749406259659,2,1,0,0,1,1,1,0,0,0,0,False,,,,,,,,,,,971.4844; 972.4839; 585.3761
47,,971.4842,0,29 candidates,,Ruscogenin,972.491476,429.29951449,[M-H]-,NA,614.22694435,72.04225884,1.54192373370801,4,0,0,0,0,0,0,0,3,0,1,False,971.4844 [M-H]-,,,,,,,,,,971.4844; 972.4839; 585.3761
47,,971.4842,0,29 candidates,,3-Hydroxy-spirostan-12-one,972.491476,429.29951449,[M-H]-,NA,614.22694435,72.04225884,1.54192373370801,4,0,0,0,0,0,0,0,3,0,1,False,971.4844 [M-H]-,,,,,,,,,,971.4844; 972.4839; 585.3761
47,,971.4842,0,29 candidates,,Furost-20(22)-en-26-ol,972.491476,399.32533528,[M-H]-,NA,644.20112356,72.04225884,1.55139422435431,4,0,0,0,0,0,1,0,3,0,0,False,971.4844 [M-H]-,,,,,,,,,,971.4844; 972.4839; 585.3761
47,,971.4842,0,29 candidates,,Soyasapogenol A,972.491476,473.36211479,[M-H]-,CC1(C)CC2C3=CCC4C5(C)CCC(C(C)(CO)C5CCC4(C)C3(C)CCC2(C)C(C1O)O)O,552.15377934,54.03169413,1.5626025142716,3,0,0,0,0,0,2,0,0,0,1,False,971.4844 [M-H]-,605.3983 [M-HexA-dHex-CO2-H]-,,,,"X-HexA, -HexA-dHex","X-HexA, -HexA-dHex","X-HexA-HexA, -dHex","X-HexA, -HexA-dHex","X-HexA-HexA, -dHex",971.4844; 972.4839; 585.3761
47,,971.4842,0,29 candidates,,Soyasapogenol A,972.491476,473.36211479,[M-H]-,NA,552.15377934,54.03169413,1.54161524877085,3,0,0,0,0,0,2,0,0,0,1,False,971.4844 [M-H]-,605.3983 [M-HexA-dHex-CO2-H]-,,,,,,,,,971.4844; 972.4839; 585.3761
47,,971.4842,0,29 candidates,,Diosgenin,972.491476,413.30459985,[M-H]-,NA,630.22185899,72.04225884,1.54669496906193,4,0,0,0,0,1,0,0,3,0,0,False,971.4844 [M-H]-,747.4385 [M-Hex-H2O-CO2-H]-,809.4246 [M-Hex-H]-,765.4325 [M-Hex-CO2-H]-,,,,,,,971.4844; 972.4839; 585.3761
47,,971.4842,0,29 candidates,,Yamogenin,972.491476,413.30459985,[M-H]-,NA,630.22185899,72.04225884,1.54669496906193,4,0,0,0,0,1,0,0,3,0,0,False,971.4844 [M-H]-,747.4385 [M-Hex-H2O-CO2-H]-,809.4246 [M-Hex-H]-,765.4325 [M-Hex-CO2-H]-,,,,,,,971.4844; 972.4839; 585.3761
47,,971.4842,0,29 candidates,,Spirost-25(27)-en-3-ol,972.491476,413.30459985,[M-H]-,NA,630.22185899,72.04225884,1.54669496906193,4,0,0,0,0,1,0,0,3,0,0,False,971.4844 [M-H]-,747.4385 [M-Hex-H2O-CO2-H]-,809.4246 [M-Hex-H]-,765.4325 [M-Hex-CO2-H]-,,,,,,,971.4844; 972.4839; 585.3761
47,,971.4842,0,29 candidates,,Spirost-5-en-3-ol,972.491476,413.30459985,[M-H]-,NA,630.22185899,72.04225884,1.54669496906193,4,0,0,0,0,1,0,0,3,0,0,False,971.4844 [M-H]-,747.4385 [M-Hex-H2O-CO2-H]-,809.4246 [M-Hex-H]-,765.4325 [M-Hex-CO2-H]-,,,,,,,971.4844; 972.4839; 585.3761
47,,971.4842,0,29 candidates,,"22-Methoxy-furost-5-en-3,26-diol",972.491476,445.33081464,[M-H]-,NA,598.1956442,72.04225884,1.54176949118101,3,1,0,0,0,1,0,1,1,0,1,False,971.4844 [M-H]-,747.4385 [M-Hex-H2O-CO2-H]-,809.4246 [M-Hex-H]-,765.4325 [M-Hex-CO2-H]-,469.3324 [M-Hex-dHex-Pen-H2O-CO2-H]-,,,,,,971.4844; 972.4839; 585.3761
47,,971.4842,0,29 candidates,,Zanhic acid,972.491476,517.31555857,[M-H]-,CC1(C)CCC2(C(C1)C1=CCC3C4(C)CC(C(C(C)(C4CCC3(C)C1(C)CC2O)C(=O)O)O)O)C(=O)O,508.20033556,54.03169413,1.5625922313122,3,0,0,0,0,1,0,0,0,0,2,False,971.4844 [M-H]-,747.4385 [M-Hex-H2O-CO2-H]-,809.4246 [M-Hex-H]-,765.4325 [M-Hex-CO2-H]-,,"X-Hex, -dHex-dHex","X-Hex, -dHex-dHex","X-Hex, -dHex-dHex","X-Hex-dHex, -dHex","X-Hex-dHex, -dHex",971.4844; 972.4839; 585.3761
47,,971.4842,0,29 candidates,,"Spirostan-3,6-diol",972.491476,431.31516457,[M-H]-,NA,612.21129427,72.04225884,1.5418414709646,3,1,0,0,0,1,0,1,0,0,2,False,971.4844 [M-H]-,747.4385 [M-Hex-H2O-CO2-H]-,809.4246 [M-Hex-H]-,765.4325 [M-Hex-CO2-H]-,,,,,,,971.4844; 972.4839; 585.3761
47,,971.4842,0,29 candidates,,"Spirostan-3,17-diol",972.491476,431.31516457,[M-H]-,NA,612.21129427,72.04225884,1.5418414709646,3,1,0,0,0,1,0,1,0,0,2,False,971.4844 [M-H]-,747.4385 [M-Hex-H2O-CO2-H]-,809.4246 [M-Hex-H]-,765.4325 [M-Hex-CO2-H]-,,,,,,,971.4844; 972.4839; 585.3761
47,,971.4842,0,29 candidates,,"Furost-5-en-3,22,26-triol",972.491476,431.31516457,[M-H]-,NA,612.21129427,72.04225884,1.5418414709646,3,1,0,0,0,1,0,1,0,0,2,False,971.4844 [M-H]-,747.4385 [M-Hex-H2O-CO2-H]-,809.4246 [M-Hex-H]-,765.4325 [M-Hex-CO2-H]-,,,,,,,971.4844; 972.4839; 585.3761
47,,971.4842,0,29 candidates,,Bayogenin,972.491476,487.34137936,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(C(C(C)(CO)C5CCC34C)O)O)C2C1)C(=O)O,538.17451477,54.03169413,1.5626025142716,3,0,0,0,0,1,1,0,0,0,1,False,971.4844 [M-H]-,747.4385 [M-Hex-H2O-CO2-H]-,809.4246 [M-Hex-H]-,765.4325 [M-Hex-CO2-H]-,469.3324 [Agly-H2O-H]-,"X-Hex, -HexA-dHex","X-Hex, -HexA-dHex","X-Hex, -HexA-dHex","X-Hex, -HexA-dHex","X-Hex, -dHex-HexA",971.4844; 972.4839; 585.3761
47,,971.4842,0,29 candidates,,Soyasapogenol B,972.491476,457.36720015,[M-H]-,CC1(C)CC2C3=CCC4C5(C)CCC(C(C)(CO)C5CCC4(C)C3(C)CCC2(C)C(C1)O)O,568.14869398,54.03169413,1.5626025140378,3,0,0,0,0,1,2,0,0,0,0,False,971.4844 [M-H]-,747.4385 [M-Hex-H2O-CO2-H]-,809.4246 [M-Hex-H]-,765.4325 [M-Hex-CO2-H]-,,"X-Hex, -HexA-HexA","X-Hex, -HexA-HexA","X-Hex, -HexA-HexA","X-Hex-HexA, -HexA","X-Hex-HexA, -HexA",971.4844; 972.4839; 585.3761
47,,971.4842,0,29 candidates,,Soyasapogenol B,972.491476,457.36720015,[M-H]-,NA,568.14869398,54.03169413,1.54638648412771,3,0,0,0,0,1,2,0,0,0,0,False,971.4844 [M-H]-,747.4385 [M-Hex-H2O-CO2-H]-,809.4246 [M-Hex-H]-,765.4325 [M-Hex-CO2-H]-,,,,,,,971.4844; 972.4839; 585.3761
47,,971.4842,0,29 candidates,,Medicagenic acid,972.491476,501.32064393,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(C(C(C)(C5CCC34C)C(=O)O)O)O)C2C1)C(=O)O,524.1952502,54.03169413,1.5625922313122,3,0,0,0,0,2,0,0,0,0,1,True,971.4844 [M-H]-,585.3761 [M-Hex-Hex-H2O-CO2-H]-,747.4385 [M-Hex-H2O-CO2-H]-,603.3895 [M-Hex-Hex-CO2-H]-,439.3174 *[Agly-H2O-CO2-H]-,"X-Hex-Hex, -dHex","X-Hex-Hex, -dHex","X-Hex-Hex, -dHex","X-Hex, -dHex-Hex","X-Hex-Hex, -dHex",971.4844; 972.4839; 585.3761
47,,971.4842,0,29 candidates,,Spirostan-3-ol,972.491476,415.32024993,[M-H]-,NA,628.20620891,72.04225884,1.5466127063193,3,1,0,0,0,2,0,1,0,0,1,False,971.4844 [M-H]-,585.3761 [M-Hex-Hex-H2O-CO2-H]-,747.4385 [M-Hex-H2O-CO2-H]-,603.3895 [M-Hex-Hex-CO2-H]-,439.3174 [M-Hex-Hex-dHex-H2O-CO2-H]-,,,,,,971.4844; 972.4839; 585.3761
47,,971.4842,0,29 candidates,,"Furost-20(22)-en-3,26-diol",972.491476,415.32024993,[M-H]-,NA,628.20620891,72.04225884,1.5466127063193,3,1,0,0,0,2,0,1,0,0,1,False,971.4844 [M-H]-,585.3761 [M-Hex-Hex-H2O-CO2-H]-,747.4385 [M-Hex-H2O-CO2-H]-,603.3895 [M-Hex-Hex-CO2-H]-,439.3174 [M-Hex-Hex-dHex-H2O-CO2-H]-,,,,,,971.4844; 972.4839; 585.3761
47,,971.4842,0,29 candidates,,Sarsasapogenin,972.491476,415.32024993,[M-H]-,NA,628.20620891,72.04225884,1.5466127063193,3,1,0,0,0,2,0,1,0,0,1,False,971.4844 [M-H]-,585.3761 [M-Hex-Hex-H2O-CO2-H]-,747.4385 [M-Hex-H2O-CO2-H]-,603.3895 [M-Hex-Hex-CO2-H]-,439.3174 [M-Hex-Hex-dHex-H2O-CO2-H]-,,,,,,971.4844; 972.4839; 585.3761
47,,971.4842,0,29 candidates,,2-Hydroxyoleanolic acid,972.491476,471.34646472,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(C(C(C)(C)C5CCC34C)O)O)C2C1)C(=O)O,554.16942941,54.03169413,1.5626025142716,3,0,0,0,0,2,1,0,0,0,0,True,971.4844 [M-H]-,585.3761 [M-Hex-Hex-H2O-CO2-H]-,747.4385 [M-Hex-H2O-CO2-H]-,603.3895 [M-Hex-Hex-CO2-H]-,471.3414 *[Agly-H]-,"X-Hex-Hex, -HexA","X-Hex-Hex, -HexA","X-Hex-Hex, -HexA","X-Hex, -HexA-Hex","X-Hex-Hex, -HexA",971.4844; 972.4839; 585.3761
47,,971.4842,0,29 candidates,,Hederagenin,972.491476,471.34646472,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(C(C)(CO)C5CCC34C)O)C2C1)C(=O)O,554.16942941,54.03169413,1.5626025142716,3,0,0,0,0,2,1,0,0,0,0,True,971.4844 [M-H]-,585.3761 [M-Hex-Hex-H2O-CO2-H]-,747.4385 [M-Hex-H2O-CO2-H]-,603.3895 [M-Hex-Hex-CO2-H]-,471.3414 *[Agly-H]-,"X-Hex-Hex, -HexA","X-Hex-Hex, -HexA","X-Hex-Hex, -HexA","X-Hex, -HexA-Hex","X-Hex-Hex, -HexA",971.4844; 972.4839; 585.3761
47,,971.4842,0,29 candidates,,Gypsogenic acid,972.491476,485.32572929,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(C(C)(C5CCC34C)C(=O)O)O)C2C1)C(=O)O,540.19016484,54.03169413,1.5625922313122,3,0,0,0,0,3,0,0,0,0,0,False,971.4844 [M-H]-,585.3761 [M-Hex-Hex-H2O-CO2-H]-,747.4385 [M-Hex-H2O-CO2-H]-,603.3895 [M-Hex-Hex-CO2-H]-,809.4246 [M-Hex-H]-,"X-Hex, -Hex-Hex","X-Hex, -Hex-Hex",X-Hex-Hex-Hex,,,971.4844; 972.4839; 585.3761
47,,971.4842,0,29 candidates,,Polygalagenin,972.491476,485.32572929,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(C(C(C)(C=O)C5CCC34C)O)O)C2C1)C(=O)O,540.19016484,54.03169413,1.5625922313122,3,0,0,0,0,3,0,0,0,0,0,False,971.4844 [M-H]-,585.3761 [M-Hex-Hex-H2O-CO2-H]-,747.4385 [M-Hex-H2O-CO2-H]-,603.3895 [M-Hex-Hex-CO2-H]-,809.4246 [M-Hex-H]-,"X-Hex, -Hex-Hex","X-Hex, -Hex-Hex",X-Hex-Hex-Hex,,,971.4844; 972.4839; 585.3761
47,,971.4842,0,29 candidates,,24-Hydroxy glycyrrhizic acid,972.491476,485.32572929,[M-H]-,NA,540.19016484,54.03169413,1.53698797317086,3,0,0,0,0,3,0,0,0,0,0,False,971.4844 [M-H]-,585.3761 [M-Hex-Hex-H2O-CO2-H]-,747.4385 [M-Hex-H2O-CO2-H]-,603.3895 [M-Hex-Hex-CO2-H]-,809.4246 [M-Hex-H]-,,,,,,971.4844; 972.4839; 585.3761
47,,971.4842,0,29 candidates,,Furost-20(22)-en-26-ol,972.491476,399.32533529,[M-H]-,NA,644.20112355,72.04225884,1.55138394162848,3,1,0,0,0,3,0,1,0,0,0,False,971.4844 [M-H]-,585.3761 [M-Hex-Hex-H2O-CO2-H]-,747.4385 [M-Hex-H2O-CO2-H]-,603.3895 [M-Hex-Hex-CO2-H]-,809.4246 [M-Hex-H]-,,,,,,971.4844; 972.4839; 585.3761
48,,987.4811,0,19 candidates,,Spirostan-3-ol,988.488376,415.32223528,[M-H]-,NA,644.20112356,72.04225884,0.486885072356811,4,0,0,0,0,0,1,0,3,0,0,False,987.4795 [M-H]-,,,,,,,,,,113.0246; 161.0455; 987.4795
48,,987.4811,0,19 candidates,,"Furost-20(22)-en-3,26-diol",988.488376,415.32223528,[M-H]-,NA,644.20112356,72.04225884,0.486885072356811,4,0,0,0,0,0,1,0,3,0,0,False,987.4795 [M-H]-,,,,,,,,,,113.0246; 161.0455; 987.4795
48,,987.4811,0,19 candidates,,Sarsasapogenin,988.488376,415.32223528,[M-H]-,NA,644.20112356,72.04225884,0.486885072356811,4,0,0,0,0,0,1,0,3,0,0,False,987.4795 [M-H]-,,,,,,,,,,113.0246; 161.0455; 987.4795
48,,987.4811,0,19 candidates,,"22-Methoxy-furostan-3,26-diol",988.488376,447.34845007,[M-H]-,NA,612.17490877,72.04225884,0.491730859977618,3,1,0,0,0,0,1,1,1,0,1,False,987.4795 [M-H]-,,,,,,,,,,113.0246; 161.0455; 987.4795
48,,987.4811,0,19 candidates,,"Furostan-3,22,26-triol",988.488376,433.3328,[M-H]-,NA,626.19055884,72.04225884,0.491660044538859,3,1,0,0,0,0,1,1,0,0,2,False,987.4795 [M-H]-,,,,,,,,,,113.0246; 161.0455; 987.4795
48,,987.4811,0,19 candidates,,Ruscogenin,988.488376,429.30149985,[M-H]-,NA,630.22185899,72.04225884,0.491508297531588,4,0,0,0,0,1,0,0,3,0,0,False,987.4795 [M-H]-,825.4324 [M-Hex-H]-,,,,,,,,,113.0246; 161.0455; 987.4795
48,,987.4811,0,19 candidates,,3-Hydroxy-spirostan-12-one,988.488376,429.30149985,[M-H]-,NA,630.22185899,72.04225884,0.491508297531588,4,0,0,0,0,1,0,0,3,0,0,False,987.4795 [M-H]-,825.4324 [M-Hex-H]-,,,,,,,,,113.0246; 161.0455; 987.4795
48,,987.4811,0,19 candidates,,Soyasapogenol A,988.488376,473.36410015,[M-H]-,CC1(C)CC2C3=CCC4C5(C)CCC(C(C)(CO)C5CCC4(C)C3(C)CCC2(C)C(C1O)O)O,568.14869398,54.03169413,0.471164083189393,3,0,0,0,0,1,2,0,0,0,0,False,987.4795 [M-H]-,825.4324 [M-Hex-H]-,,,,"X-Hex, -HexA-HexA","X-Hex, -HexA-HexA","X-Hex, -HexA-HexA","X-Hex-HexA, -HexA","X-Hex-HexA, -HexA",113.0246; 161.0455; 987.4795
48,,987.4811,0,19 candidates,,Soyasapogenol A,988.488376,473.36410015,[M-H]-,NA,568.14869398,54.03169413,0.491811791661188,3,0,0,0,0,1,2,0,0,0,0,False,987.4795 [M-H]-,825.4324 [M-Hex-H]-,,,,,,,,,113.0246; 161.0455; 987.4795
48,,987.4811,0,19 candidates,,"22-Methoxy-furost-5-en-3,26-diol",988.488376,445.3328,[M-H]-,NA,614.19055884,72.04225884,0.491660044538859,3,1,0,0,0,2,0,1,1,0,0,False,987.4795 [M-H]-,825.4324 [M-Hex-H]-,,,,,,,,,113.0246; 161.0455; 987.4795
48,,987.4811,0,19 candidates,,Zanhic acid,988.488376,517.31754393,[M-H]-,CC1(C)CCC2(C(C1)C1=CCC3C4(C)CC(C(C(C)(C4CCC3(C)C1(C)CC2O)C(=O)O)O)O)C(=O)O,524.1952502,54.03169413,0.471174199548787,3,0,0,0,0,2,0,0,0,0,1,False,987.4795 [M-H]-,825.4324 [M-Hex-H]-,,,,"X-Hex-Hex, -dHex","X-Hex-Hex, -dHex","X-Hex-Hex, -dHex","X-Hex-Hex, -dHex","X-Hex, -Hex-dHex",113.0246; 161.0455; 987.4795
48,,987.4811,0,19 candidates,,"Spirostan-3,6-diol",988.488376,431.31714993,[M-H]-,NA,628.20620891,72.04225884,0.491589229330133,3,1,0,0,0,2,0,1,0,0,1,False,987.4795 [M-H]-,825.4324 [M-Hex-H]-,,,,,,,,,113.0246; 161.0455; 987.4795
48,,987.4811,0,19 candidates,,"Spirostan-3,17-diol",988.488376,431.31714993,[M-H]-,NA,628.20620891,72.04225884,0.491589229330133,3,1,0,0,0,2,0,1,0,0,1,False,987.4795 [M-H]-,825.4324 [M-Hex-H]-,,,,,,,,,113.0246; 161.0455; 987.4795
48,,987.4811,0,19 candidates,,"Furost-5-en-3,22,26-triol",988.488376,431.31714993,[M-H]-,NA,628.20620891,72.04225884,0.491589229330133,3,1,0,0,0,2,0,1,0,0,1,False,987.4795 [M-H]-,825.4324 [M-Hex-H]-,,,,,,,,,113.0246; 161.0455; 987.4795
48,,987.4811,0,19 candidates,,Bayogenin,988.488376,487.34336472,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(C(C(C)(CO)C5CCC34C)O)O)C2C1)C(=O)O,554.16942941,54.03169413,0.471164083189393,3,0,0,0,0,2,1,0,0,0,0,False,987.4795 [M-H]-,825.4324 [M-Hex-H]-,,,,"X-Hex-Hex, -HexA","X-Hex-Hex, -HexA","X-Hex-Hex, -HexA","X-Hex-Hex, -HexA","X-Hex, -Hex-HexA",113.0246; 161.0455; 987.4795
48,,987.4811,0,19 candidates,,Medicagenic acid,988.488376,501.32262929,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(C(C(C)(C5CCC34C)C(=O)O)O)O)C2C1)C(=O)O,540.19016484,54.03169413,0.471174199778809,3,0,0,0,0,3,0,0,0,0,0,True,987.4795 [M-H]-,439.3225 *[Agly-H2O-CO2-H]-,825.4324 [M-Hex-H]-,,,"X-Hex, -Hex-Hex","X-Hex, -Hex-Hex",X-Hex-Hex-Hex,,,113.0246; 161.0455; 987.4795
48,,987.4811,0,19 candidates,,Spirostan-3-ol,988.488376,415.32223529,[M-H]-,NA,644.20112355,72.04225884,0.486895188946546,3,1,0,0,0,3,0,1,0,0,0,False,987.4795 [M-H]-,439.3225 [M-Hex-Hex-Hex-H2O-CO2-H]-,825.4324 [M-Hex-H]-,,,,,,,,113.0246; 161.0455; 987.4795
48,,987.4811,0,19 candidates,,"Furost-20(22)-en-3,26-diol",988.488376,415.32223529,[M-H]-,NA,644.20112355,72.04225884,0.486895188946546,3,1,0,0,0,3,0,1,0,0,0,False,987.4795 [M-H]-,439.3225 [M-Hex-Hex-Hex-H2O-CO2-H]-,825.4324 [M-Hex-H]-,,,,,,,,113.0246; 161.0455; 987.4795
48,,987.4811,0,19 candidates,,Sarsasapogenin,988.488376,415.32223529,[M-H]-,NA,644.20112355,72.04225884,0.486895188946546,3,1,0,0,0,3,0,1,0,0,0,False,987.4795 [M-H]-,439.3225 [M-Hex-Hex-Hex-H2O-CO2-H]-,825.4324 [M-Hex-H]-,,,,,,,,113.0246; 161.0455; 987.4795
